title,coment,region,price
아이폰X s급 신품급,"아이폰X입니다 
업무폰으로 사용할려고 옛날에 사용하던거 
배터리 교체도 해놨는데 사용할려는 앱이 사용이 안된다하여 갤럭시로 갈아탈려 판매합니다 
용량은 64gb이며 기스 및 찍힘 일절없습니다 
필름 붙어있고 케이스도 하나 드립니다
구성품은 박스,충전기선,이어폰입니다
25만원에서 22만원으로 내렸습니다
배터리 성능낮은제품 구매하여 10만원돈 지불한다 생각하면 100프로 성능인 제품 구매하는것이 더 
합리적이다 생각됩니다 
직거래는 시간 상관없습니다 
연락주세여","
        경기도 양주시 회천4동
      ","
        220,000원
      "
아이폰 X 뒤 편은  깨끗해요,"아이폰 X 64 GB  파라요 ~
전면 유리 금감
페이스 아이디 안됨 
나머지는  모두  잘됨 
차에서  티맵으로  사용  하던 아이폰 입니다
패터리 성능  90  % 입니다.
예민 분 피해주시고요
쿨거래  하실분만 연락 주세요
판매  시    초기화 진행 할께요 30 분 정도 거래 시간 주세요 
반품  외국인 사절할께요
전면 유리 금 페이스 아이디 안되는거 다시 한번 확인 하시고
필요  하신 분만 연락 주세요...

","
        대전 대덕구 목상동
      ","
        120,000원
      "
iphone x,"64g
100% 🔋 
face id👍

충전기나 헤드폰 없음","
        경기도 안산시 단원구 원곡동
      ","
        160,000원
      "
아이폰 X/Xs 폰케이스(게임기),여분 배터리 들어있습니다. 일찍 오시는분 드려요,"
        경기도 성남시 분당구 운중동
      ","
        나눔🧡
      "
아이폰 X (아이폰 10) 64기가,"아이폰X  64기가 S급

-정상해지 제품
-전면, 후면 아주 깨끗
-옆면에 잘 보이지 않는 생활기스 살짝 있음 (케이스 항상 꼈는데도 있네요)
-모든 기능 정상 작동, 이상 없음
-배터리 성능 75%
-수리 이력 (사설 포함) 없음
-부속품이나 박스는 X


내일까지 거래완료 가능하신분 가격 네고해드립니다.
구매하실 분만 채팅주세요. :-)","
        서울 강남구 신사동
      ","
        190,000원
      "
아이폰 X 64G상태 굿 팝니다.,"상태는 사진과 같이 매우좋습니다 
액정 깨끗하고
전체적으로 찍힘 없습니다.
너무 민감하신분은 구매하지 마세요.
수리이력없습니다.
배터리 86프로
정상해지  공기계로 유심만 꽂으면 통신3사 및 알뜰폰 바로 사용가능합니다
젤리케이스 새거 드립니다","
        경기도 성남시 수정구 단대동
      ","
        200,000원
      "
아이폰 X/XS 강아지 폰 케이스,귀여운 폰케이스,"
        서울 서대문구 북아현동
      ","
        1,500원
      "
아이폰X 256 팝니다,"아이폰x 256팝니다
사진과 상태동일하면 기능도잘됩니다","
        부산 해운대구 재송제2동
      ","
        150,000원
      "
아이폰 X/XS 케이스 - 케이스바이/페넥,"케이스바이랑 페넥 케이스 각 10000원에 팔아요
이 케이스들이 정말 편하고 예뻐서 아이폰 x를 벗어날 수 없었어요.... 😵‍💫

케이스바이 케이스는 한정이었고 30000원쯤 이었던 걸로 기억합니당 
두 케이스 다 카드 넣을 수 있어서 정말 편했어용!!","
        세종시  보람동
      ","
        10,000원
      "
배터리 성능 83 아이폰 se3 128gb 스타라이트 아이폰 x~12 시리즈 까지 교환합니다.,"앞유리 기스 조금 말곤 상태 좋습니다.
배터리 성능 80 이상, 저장공간 64기가 이상과 거래해요.
케이스 투명이랑 상태 안 좋은 검정 케이스도 드림.
연락 많이 주세요.","
        대전 유성구 신성동
      ","
        200,000원
      "
아이폰 x/xs 투명 케이스 팝니다,"아이폰 x, xs 둘 다 가능한 투명 젤리 케이스입니다
폰 바꿔서 개당 2000원으로 팔아요
새제품이지만 예민하신 분은 ❌
총 4개 있습니다
일괄, 직거래 우대하고 직거래 장소는 조정 가능해요 연락주세요~!","
        서울 송파구 잠실본동
      ","
        2,000원
      "
아이폰x/xs 아트픽 케이스 핑크(새상품),"핑크색상 새상품입니다.
*카드하드*","
        서울 노원구 중계본동
      ","
        7,000원
      "
아이폰 x 실버 64g,"뒷면 생활기스와 아주 약간 깨짐있습니다.
액정은 사설로 새거 교체하여서 새거입니다.
트루톤, 페이스아이디 작동합니다.
배터리 성능 73%","
        경기도 군포시 당동
      ","
        190,000원
      "
아이폰X 256기가 실버 S급,"기종은 아이폰X이고 실버색상 256기가 입니다
배터리효율은 79% 입니다

그 흔한 앞,뒤 액정기스는 필름 잘 붙이고 다녀서 
거의 없다고 보시면 돼요 
어쩔 수 없이 생기는 옆라인 기스만 살짝 있어요 액정깨짐이나 멍 하나도 없는 상태S급입니다

당연히 페이스아이디⭕️
사설수리도 한 적 없어요

중고거래 특성상 교환,환불은 안됩니다 
참고해주시고 연락주세용","
        대구 수성구 중동
      ","
        269,000원
      "
아이폰X 64기가 화이트 셔터음 무음 배터리93 팝니다,"3utools 확인하니

배터리93프로네요

액정배터리수리이력있습니다

미국에서산거라 셔터음 무음 입니다

테이프
처리를 안해서 그런지 왼쪽 상단 옆 이 살짝

뜨는데 케이스 사용하심 괜찮을것같아요

기능이상 없어요","
        경기도 고양시 일산동구 장항동
      ","
        100,000원
      "
"아이폰x,xs,11pro용 필름","아이폰x,xs,11pro용 필름


슈피겐 강화유리필름 3매

신지모루 사생활보호필름 1매

11pro용 힐링쉴드 전면 2매, 후면 1매","
        경기도 남양주시 오남읍
      ","
        20,000원
      "
아이폰x 64기가  아이폰10 64기가,"액정 깨끗하고 배터리 86%입니다.
애플 진단기로 돌린 결과 첨부합니다.
고장없습니다.
고속충전기,케이블,방탄필름 서비스로 드립니다.
장산역 직거래 합니다.","
        부산 해운대구 좌제2동
      ","
        170,000원
      "
아이폰 11 -> 아이폰 X 또는 Xs로 교환 하실 분 ㅠ,"아이폰 11 화이트 색상입니다.

아이폰 X또는 Xs로 교환 하고 싶습니다.

상태 좋습니다 ! 사진이랑 더 궁금하신 부분은 
채팅으로 해주시면 보내드립니당 관심 있으신 분들은 꼭 연락주세용 !","
        경북 포항시 남구 오천읍
      ","
        나눔🧡
      "
아이폰X 블랙 64 배터리효율100프로,"아이폰X 블랙 64 배터리효율100 판매합니다.
생활기스랑 액정 잔기스 살짝 있습니다.
배터리는 사설에서 바꿨습니다.
세컨폰or아이폰 예전 카메라 감성 필요하신 분 연락주세요 :)","
        경기도 남양주시 진접읍
      ","
        150,000원
      "
아이폰 X 실버 64,"아이폰 x 64 기가 입니다. 
모서리 찍힘이나 깨짐은 전혀 없습니다 :)
페이스 아이디 o 

테두리에 생활 스크래치 있으나 다른 특이사항은 없어요 
배터리 성능은 86% 입니다
케이스랑 필름도 챙겨드려요!","
        부산 사하구 장림동
      ","
        180,000원
      "
핸드폰 케이스 아이폰X,4개 만원에 팝니다,"
        서울 송파구 풍납동
      ","
        10,000원
      "
아이폰 x / xs 케이스,"개당 1,500원
일괄 4,000원
판매합니다!
연락 주세요~!","
        제주 제주시 연동
      ","
        1,500원
      "
아이폰x 256기가 A급 배터리83%,"페이스아이디,카메라등 모든기능 정상작동합니다.배터리 83%,256기가 입니다.생활기스외 하자없습니다.박스있습니다~
수리이력없습니다
사창사거리 거래가능합니다","
        충북 청주시 서원구 사창동
      ","
        220,000원
      "
아이폰X 실버 64G 판매,사진용으로 사용하던 아이폰X 공기기 판매해요 액정깨끗하고 뒷면크랙있지만 케이스끼우면안보입니다 생활잔상있구요 가성비로 매우좋아요 사진잘나옵니다~~,"
        경기도 안산시 단원구 고잔동
      ","
        110,000원
      "
아이폰X 256g,"아이폰X 256g 블랙
상처하나 없이 깨끗하고 잠시 필요해서 샀는데
한번쓰고 바로 내놓습니다 
필요하신분 편하게 연락주세요
배터리 수명은 73%입니다!","
        서울 성북구 종암동
      ","
        200,000원
      "
아이폰x,"아이폰x
배터리성능 70
사진 속 하자 외 없음
Face ID 사용불가

(배송비별도)","
        대구 동구 효목2동
      ","
        190,000원
      "
아이폰 iPhone X 64GB,"판매하기 위해 앞에 기스가 좀 있던 강화유리필름은 제거하였습니다. 케이스도 항상 낀 채로 사용하였지만 너무 누리끼리해져서 제거하였습니다.
​
상태 최대한 잘 나오게 사진 찍었습니다.

이어폰과 케이블은 미포함입니다.

택배거래 안합니다. 평일 6시 이후에 거래 가능하고, 예약 없이 일찍 거래 가능하신 분께 판매하겠습니다.

(사진에 워터마크는 이전에 중고나라에 올렸던 것 다시 올리는 거라서 있는겁니다. 도용사진 아닙니다.)","
        대구 달성군 현풍읍
      ","
        150,000원
      "
아이폰 X 블랙 (64기가) 판매,"아이폰 X 블랙 (64기가) 판매 합니다.

외관에 기스 하나없이 깨끗한 폰이었는데 얼마전 한번 떨어뜨려 한쪽 모서리에 기스가 나서 판매합니다.
(당근에서 신동품급 구입 후 아이가 잠깐 사용했습니다)
마지막 사진 한쪽 모서리 부분 외 액정 및 다른 부분 매우 양호합니다.
새로 구입한 케이스도 함께 드립니다.
강남을지병원 사거리 근처에서 거래합니다.","
        서울 강남구 신사동
      ","
        220,000원
      "
"아이폰xr , x ,xs 구매합니다","세컨폰으로 사용하려고 합니다
네고 없이 구매가능합니다
오늘 바로 판매 가능하신분 있으실까요??
아이폰 x xr xs","
        경기도 동두천시 송내동
      ","
        200,000원
      "
아이폰 11pro/x/xs 강화필름,"이노스킨에서 구매한 강화필름입니다!
핸드폰을 갑자기 바꾸게 되는 바람에...🥹
뜯지도 않은 새거구요 공홈가 12,800원입니다!


- 정확한 사이즈 필요하신 분들은 연락주세요! 바로 실측사이즈 재서 보내드리겠습니다 :)

-거래는 직거래,택배,반값택배 전부 가능
-직거래 은평 푸르네마트 옆 골목 ‘니나스키친’ 앞
-택배,반값택배비는 구매자 부담","
        서울 은평구 응암동
      ","
        8,000원
      "
아이폰X 64기가 유리만파손,"아이폰X 64기가입니다
배터리효율 85퍼 이구요
기능정상작동 다 잘됩니다.
사진처럼 유리만파손 된거에요
뒤판도 사진처럼 살짝 깨졌어요","
        서울 강서구 방화동
      ","
        110,000원
      "
아이폰X 64G,"아이폰X 64G 
배터리 성능 77%
카메라는 정상작동하고
화면포함 전체적으로 기스같은 사용흔적 있습니다
환불 반품 안됩니다 _ 
거래하실때 전체적으로 상태확인해주세요 ㅎ","
        전북 전주시 완산구 효자5동
      ","
        150,000원
      "
아이폰X 64g,"아이폰X 64g
베터리 83%
페이스아이디, 스피커, 진동, 앞 뒤 카메라 
모두 정상입니다 
앞 뒤 액정 기스 없고 상태 좋아요
찍힘 없습니다
옆면은 생활기스가 있어요
케이스 사용하면 될 거 같습니다 

평일 
9:00 ~ 18:00 광주은행본점 앞
19:00 ~ 서구 풍암동 
주말 서구 풍암동 거래 가능합니다","
        광주 서구 풍암동
      ","
        200,000원
      "
아이폰 x 256G (파손),배터리74,"
        경기도 시흥시 정왕본동
      ","
        100,000원
      "
iPhone X 256GB,"iPhone X 256GB 입니다.

5.8인치 슈퍼 레티나 디스플레이
256GB 대용량 스토리지
Face ID
듀얼 12MP 후면 카메라
A11 Bionic 칩

전체적으로 매우 양호한 상태이며, 측면에 약간의 생활기스가 있지만 기능에는 전혀 문제가 없습니다. 배터리 상태도 매우 양호(100%상태)합니다. 모든 기능이 정상 작동합니다.","
        경기도 성남시 분당구 이매동
      ","
        300,000원
      "
아이폰x 64,"수리이력없어요 검은멍 터치잘됨
페이스아이디 안됨 카메라 작동이상없어요
뒷면 모서리 실금 ","
        충북 청주시 서원구 사창동
      ","
        95,000원
      "
아이폰 X 실버 64G,"아이폰 X 실버 64G 

*찍힘, 손상, 깨짐 없습니다!
*페이스아이디, 카메라, 번짐,기능저하 없습니다!
*베터리 77프로
*사진잘나와요! 
(X시리즈 사진 잘나오는거 아시죠?)
*초기화 


액정필름은 필요하시면 사생활 보호필름
한장, 케이스 드리겠습니다.","
        경기도 하남시 덕풍3동
      ","
        180,000원
      "
아이폰 x 박스 구성품 충전기 케이블 미사용,아이폰 x 박스 구성품 충전기 케이블 미사용,"
        서울 동대문구 장안동
      ","
        25,000원
      "
아이폰 X/XS 강화필름 1개,새상품입니다.,"
        서울 강동구 길동
      ","
        3,000원
      "
아이폰X 판매합니다,"아이폰X 64G입니다
밧데리 성능 91퍼센트로 좋습니다.
전체적으로 굉장히 깨끗합니다.","
        경남 김해시 부곡동
      ","
        300,000원
      "
신지모루 에어클로 케이스 (아이폰X/XS),"비닐만 뜯은 새거입니다
주문을 잘못했어요🥹

직거래 가능합니다","
        경기도 안양시 동안구 갈산동
      ","
        6,000원
      "
아이폰 X 64G 블랙,"배터리성능 77퍼 생활기스있음
액정,카메라렌즈깨짐없음","
        경기도 용인시 기흥구 서천동
      ","
        210,000원
      "
아이폰X 64기가 배터리 100,"흥정 안받습니다 
공기계 상태입니다.

64블랙 색상이며
기능이상 없고 초기화 해놨습니당

배터리 얼마전 교체하여
성능 아직 100% 입니다 

저렴하게올렸고 먼저오시는분한테 
판매합니당 ~","
        충북 청주시 서원구 사직동
      ","
        200,000원
      "
아이폰x/xs 케이스,"새거고 사진보다 좀 더 핑크빛이에요!
예뻐서 더러워지면 쓰려고 여분 하나 더 사뒀는데, 잘 안더러워져서 오래쓰다가 새거 쓰기 전에 폰 바꿔서 팔아용","
        서울 송파구 송파1동
      ","
        2,000원
      "
아이폰X 케이스 일괄판매 합니다,"포장지 있는 3개는 완전 새거이고 
나머지는 사용한건데
몇개는 사용감 많~~~~고 
몇개는 사용감 별로 없고 그렇습니다!! 
","
        충남 천안시 서북구 두정동
      ","
        7,000원
      "
아이폰X 강화필름,"다이소 아이폰X 강화필름 판매합니다!

사놓고 핸드폰을 바꾸게 되어서 판매해요~!

📍사용감 1도 없습니다!
📍직거래 장소 : 평내호평역 1번 출구","
        경기도 남양주시 평내동
      ","
        2,000원
      "
아이폰x 64G 팝니다,"아이폰x 64 팝니다
뒤에 후면카메라 액정깨져서
사진참고해주세요
밧데리 78%예요
페이스되고 나머지는 상태좋아요
생활기스건들은 있지만
크게 문제되는건 없어요
환불안되니 신중하게 구매해주세요","
        제주 제주시 삼도1동
      ","
        120,000원
      "
아이폰x 잠수함케이스,"박스 잠수함케이스 팔 장착용 포함 
구매후 얼마안있다가 폰을 교체해서 안쓰고 뒀던 
제품입니다

1회 사용 
여름 물안에서 사진 비디오 찍고 스노쿨링 
해보세요","
        경남 진주시 평거동
      ","
        5,000원
      "
아이폰 x,"배터리 성능 71%
폰 키면 사진처럼 저렇게 됩니다
쓰는데에는 문제 없어요
20주고 샀어요","
        경남 양산시 주남동
      ","
        70,000원
      "
아이폰X 64GB,"내용 읽어보시고 채팅 주세요
구구절절 답변 안함

기능적 문제 없음
앞 뒤 카메라 파손 없음
박스 없이 기기 단품이고 일본판임
사이드 찍힘이나 세월감 있음
배터리 성능 87%

네고는 안받음
쿨거래 20만원에 가능","
        대구 북구 복현동
      ","
        210,000원
      "
아이폰 X. 64G,"아이폰X.   64기가 (공기계)
베 터 리.  79%

※사진에 보다싶이 액정이 파손되여 있음
※(2번사진) 1군데 살짝 찍힘 
※화면 터치도 조금 이상 있는것 같아요

25프로 요금할인 가능
3사 통신사 가입 가능
색     상. 블 랙

네고시 답변 안드립니다~




","
        대전 중구 목동
      ","
        60,000원
      "
"아이폰x,xs 케이스(uag 포함)","가운데는 그립톡에 가려졌는데 uag케이스입니다
xs, s 호환가능한걸로 알고있습니다","
        경기도 안산시 단원구 선부동
      ","
        2,000원
      "
아이폰X 64gb,"아이폰 x 64gb 실버색상
화면 윗부분 터치가 안되고, 가끔 혼자 터치합니다. 
메인보드 수리 감안하고 싸게 올립니다. 

배터리성능88%

페이스아이디O
카메라에 멍 두 개 정도 작게 있습니다.","
        경기도 안양시 만안구 안양6동
      ","
        80,000원
      "
아이폰 X/Xs 강화 풀커버 필름,"원래 10000원이상 주고 샀는데 안써서 팔아용
필름2개 / 알콜솜키트3개","
        대구 달서구 본리동
      ","
        3,000원
      "
아이폰 x 256기가 블랙,"256기가  배터리73프로

페이스아이디x 

네고 가능합니다","
        광주 서구 쌍촌동
      ","
        120,000원
      "
아이폰x 64GB 스페이스그레이,"택배거래 선호

배터리 효율 73%
생활감, 잔기스 조금 있음
충전단자 까짐 제외 눈에 띄는 하자x 케이스 끼우면 안 보여요
페이스아이디, 카메라 등등 하자x

원하시면 상세사진 더 보여드릴테니 연락 주세요","
        경남 창원시 진해구 용원동
      ","
        154,000원
      "
아이폰X 실버 64기가 상태굿,"아이폰 x 실버 64기가 
상태 너무 좋아요 외간상태 기스 없습니다 
너무 잘사용했습니다 
배터리 효율 73프로 입니다 
강화유리 쨀리케이스 착용되어 있어요 ","
        경기도 시흥시 은행동
      ","
        190,000원
      "
아이폰X 강화유리 필름 새상품 (2개),"각각 2200₩
일괄 4000₩

3개에 25000₩주고 샀는데
한개만 쓰고 나머지 두개 안써서 싸게팔아요","
        경기도 용인시 기흥구 보라동
      ","
        2,200원
      "
아이폰 x/xs 케이스 팔아요,한번도 안썼어여 변색도 없어용,"
        광주 북구 신안동
      ","
        2,000원
      "
"아이폰 X 64gb (전체적으로 깨끗, 정상작동)","✔️아이폰 X 64gb 실버모델입니다. 
✔️배터리 77% 입니다.
- 19년도에 신도림 테크노마트에서 구매해서 잘 쓰다가 기변해서 팔개월 넘게 사용 안하고 보관만 했습니다. 
- 모든 기능 정상 작동합니다. 
- 전체적으로 깨끗한 편입니다! 보시면 깨끗하다는 느낌 받으실 겁니다! 기스 생기기 쉬운 측면은 특성상 생활기스 있으며 위쪽에 자국 같은 것 한 두군데 있습니다. 사진으로 확인부탁드립니다. 떨어트린 적은 없습니다. 뒷판 아주 깨끗합니다. 앞판에는 작은 기스들이 조금 있지만 강화유리 붙이면 사용하는데 전혀 보이지 않습니다. 
- 지금은 네고 강화유리 얇은 두께/4D풀커버 버전을 붙여놓은지 얼마 안 되어서 붙인 상태로 그냥 드립니다. 강화유리 가격대가 있는 제품이라 그냥 사용 하시는 걸 추천드립니다.","
        충북 충주시 문화동
      ","
        140,000원
      "
아이폰 x 스페이스그레이 64기가,"배터리 효율은 84퍼입니다.

사진용으로 구매했다가 판매합니다 외관에 미세한 찍힘이 있지만 티가 신경쓰일정도로 티가 나지 않습니다. 

연락주시면 자세한 사진 보내드리겠습니다!

기능 문제 없습니다!","
        경기도 안양시 동안구 평촌동
      ","
        200,000원
      "
아이폰 X 액정파손폰 판매,"아이폰 X 액정파손제품입니다
액정 윗쪽 파손 외에는 하자 없습니다
뒷면도 깨끗하고 상태 좋습니다
배터리 성능상태 78프로 입니다
액정 깨진거는 필름이 깨진거고 화면 깨진거는 사진처럼 위에만 깨졌습니다
화면 오른쪽 위에 검은 점 생겼습니다
카메라가 양쪽으로 나올때가 있고 안나올때가 있습니다
그 외에는 다 정상입니다~
저장공간 256기가입니다
수리해서 쓰실분은 추천드립니다
싸게 처분하니까 문의 많이주세요","
        경북 경주시 선도동
      ","
        90,000원
      "
"아이폰 X,Xs,11프로 강화유리필름 1장 싸게팝니다","아이폰 x,xs 11프로 강화유리필름 새제품 1장 싸게
팝니다

아이폰을 새로 바꿔서 안쓰게 되어 팝니다

박달동한신휴플러스2차아파트에서 거래 가능합니다^^","
        경기도 안양시 만안구 박달1동
      ","
        2,000원
      "
아이폰X 판매합니다(화면 하자 발생),"디스플레이 사설업체에서 수리받고 사용하다 떨어뜨려 사진에서 보는바와같이 하자 발생 하였습니다.
아라동 인근에서 직거래만 합니다.
구성품 : 사진 참조","
        인천 서구 아라동
      ","
        100,000원
      "
아이폰 X,"아이폰 X
잔기스 찾기도 힘듭니다
배터리 효율 90%
사용횟수 적음

A등급 자부합니다.
반품.네고 다는 죄송합니다

추가 사진 필요하심 연락 부탁드립니다","
        울산 울주군 범서읍
      ","
        250,000원
      "
아이폰X랑 78se 바꾸실분??,근데 잉크도 윗부분 동그랗게 파여있고 가에 흰색선 있어요 윗부분터치안먹히고 반투면?한거좀내려와닜음요 사진용이라면 ㄱㅊ을듯요,"
        충남 서산시 부춘동
      ","
        가격없음
      "
아이폰 x 256 화이트,"상태 A급입니다
외관 상태 정말 좋아요
배터리 성능 81%
급하게 처분합니다 선착순 !
쿨거래 환영합니다.","
        인천 서구 청라1동
      ","
        140,000원
      "
"아이폰 11PRO , 아이폰XS/X 케이스 판매합니다. - 신품","■ 아이폰 11PRO , 아이폰XS/X 케이스 판매합니다.

1) 아이폰 11PRO 비피 글로벌 얼티밋플러스 듀얼 프로텍션 클리어 케이스 
신품입니다. 
1만원에 판매합니다. 

2) 아이폰 XS/X 레더 케이스
신품입니다.
1만원에 판매합니다. 

길동직거래 또는 택배(착불,무반품)거래 합니다.","
        서울 강동구 길동
      ","
        10,000원
      "
아이폰X 실버 256G 앞뒤 유리 파손 배터리 90% 판매해요,"아이폰X 판매해요.
실버 256G이고 배터리 효율 90%에요.
액정 오른쪽 아래와 뒷면 파손이며
사진 확인해 주세요.

사운드와 카메라 등 다른 기능과 상태는 좋아요.

중고제품인만큼 거래후 환불,반품불가구요.
거래는 영등포 빅마켓 좋습니다.","
        서울 영등포구 영등포동8가
      ","
        130,000원
      "
"아이폰11,아이폰x 케이스 2개 팔아요","내용물 없어요
010-7100-6813","
        경기도 광명시 하안3동
      ","
        3,000원
      "
아이폰 X 64기가,아이폰 X 64기가 앞면 액정에 저렇게 선 그어져있고 사진에 보시다싶이 금가있는거 빼고 옆면 뒷면 사용감 없습니다. 또 하나 하자는 유심 꽂는 단자를 잃어버려 맞는 단자를 따로 구입을 하셔야 유심 꽂고 사용 가능하실겁니다. 공기계처럼 이용하실거면 아무런 문제 없으니 편하게 쓰셔도 되구요. 쿨거시 네고 가능하세요! 편하게 연락주세요!,"
        대전 서구 둔산동
      ","
        80,000원
      "
아이폰x 블랙256 액정파손,"정상해지 
앞면 뒷면 액정 조금 나갔습니다
배터리성능 87퍼","
        전북 익산시 영등동
      ","
        160,000원
      "
