title,coment,region,price
갤럭시 s20 실리콘 카드케이스 팝니다.,3개 있읍니다.,"
        경북 포항시 북구 양덕동
      ","
        2,000원
      "
갤럭시 s20,"저번주 당근에서 구입했어요.
세컨폰으로 사용할려구 몇일
사용하다 다른 폰이 생겨 재당근 합니당.

기기는 완죤 깨끗한데
잔상,번인이 조금 심해요.
사진 잘 보시고 거래 주세용.
다크 모드로 사용하면 괜찮아요.
흑점은 없구 기기에 기스나 찍힘 없어요.

","
        경남 양산시 물금읍
      ","
        120,000원
      "
갤럭시 노트 20 울트라 판매합니다,"갤럭시 노트 20울트라 판매합니다
액정기스없고 다른곳에도 잔기스조금있습니다
작동하시는데에는 불편감 전혀 없습니다!!
편하게 연락주세요","
        전북 정읍시 수성동
      ","
        470,000원
      "
새제품) 갤럭시 노트20 소가죽 지갑 케이스 팝니다.,"새제품) 갤럭시 노트20 소가죽 지갑 케이스 팝니다.

모델번호 N981

블랙 색상

카드수납이 가능합니다.

직거래 검단파라곤

반값택배 천원추가시 가능합니다.","
        인천 서구 아라동
      ","
        10,000원
      "
갤럭시 노트 20  미스틱 브론즈 판매 합니다,"색상은 미스틱 브론즈 입니다
엑정에 기스 있습니다
사진 올렸으니 확인 부탁 드려요
최초 통신사 SK 이지만 모든 통신사 가능 합니다
최초 개통일은 21년 07월 12일 입니다
25% 통신사 할인 가능합니다
매너 없는분 찔러 보기 사절 입니다
정상적인 분만 연락 바랍니다
교환 및 환불안되니 신중하게 구매 부탁 드립니다
필요하신분만 편하게 연락주세요

# 브랜드 : 삼성
# 상품명 : 갤럭시 노트 21
# 모델명 : N981N
# 컬러 : 미스틱 브론즈
# 판매가 : 190.000
# 최초개통일 : 21 / 0 / 12
# 선택약정 : 가능
# 반값택배도가능합니다 #
# 좋은 구매 부탁 드립니다 #","
        부산 해운대구 우동
      ","
        190,000원
      "
"방탄 갤럭시 s20, 버즈 포카","방탄 삼성 갤럭시 S20, 버즈 포카 판매합니다!
갤럭시 S20 포카 - 30000원
버즈 포카 - 15000원
갤럭시 S20포카, 버즈 포카 일괄 구매시 4만원에 드려요!","
        대전 유성구 어은동
      ","
        15,000원
      "
갤럭시s20 케이스,"갤럭시 s20 케이스

19000원에 구매 미사용 새상품입니다","
        충북 증평군 증평읍
      ","
        15,000원
      "
sp커넥트 갤럭시s20플러스 케이스팝니다,"신품급 사용감거의없습니다
라이딩할때3회정도 쓴거같습니다
싸게던져요","
        경남 양산시 물금읍
      ","
        25,000원
      "
갤럭시 노트20 울트라 케이스,"새거예요
저는 뚜껑닫히는건 안써내 내놔요
환불불가
필요하신분 연락주세요
","
        서울 강북구 번동
      ","
        10,000원
      "
KT 갤럭시 S20 플러스 클라우드블루 256GB  액정줄,"상태는 찍힘, 액정기스, 번인없이 깨끗하지만 액정에 초록색 줄이 있습니다.

선택약정은 불가합니다.

(박스만 있습니다) 

래미안부천어반비스타후문에서 직거래 가능합니다.","
        경기도 부천시 송내동
      ","
        140,000원
      "
갤럭시 s20핸드폰케이스,"폰을 s24로바꾸게되어 내놓읍니다.
1번째는 새상품이고.  2번=  스마트제품. 2개도카드수납형
고급제품 입니다.거의 새것 수준입니다.
구매후만족하시리라.자신합니다.^^
일괄구매시=20000원  낱개는문의!^^","
        서울 중구 신당제5동
      ","
        20,000원
      "
삼성갤럭시S20FE5G스마트클리어뷰커버,"삼성정품스마트클리어뷰커버예요
핸드폰을새로구입해서내놓아요
포장은뜯어봤는데사용은안한새제품그대로예요
색상은네이비입니다
제가올린사진보심다른기종의케이스도여러개있으니까
사진보시고기종맞는분은쳇주세요
새거라환불은불가합니다","
        강원도 춘천시 퇴계동
      ","
        10,000원
      "
갤럭시 20+ (액정 하자),"외관은 정말 깨끗한데
점이 생겨서 저렴하게 판매합니다. 

양림동 직거래합니다.","
        광주 동구 충장동
      ","
        150,000원
      "
갤럭시노트20  젤리케이스,"노트20 젤리케이스 4개

에눌불가","
        대구 중구 남일동
      ","
        5,000원
      "
갤럭시노트20 케이스,"갤럭시노트20 카드수납 케이스 입니다.
사용감 살짝있습니다.
폰케이스로 유명한 회사제품 입니다.","
        충북 제천시 신월동
      ","
        10,000원
      "
듀얼유심4g전용삼성갤럭시s20fe,"5월22일분평동 삼성as센타에서
액정테두리배터리교환했습니다
해외판 듀얼유심이구요 4g 전용모델입니다
엑시노스가아닌스냅들어갔습니다
뒷판쪽은교환하지않아 생활기스는 있으나
1만원상당  사용하지않은 케이스드립니다
g780g모델입니다
액정필름 삼성에서붙였구요
현제 사용하지않고 보관중입니다","
        충북 청주시 청원구 오창읍
      ","
        240,000원
      "
갤럭시 노트 20 휴대폰 케이스 팔아요!,"케이스 상태가 그닥 좋지는 않아서 싸게 팔아봅니다🙂
케이스 상태가 궁금하시면 사진 더 찍어서
 보내드립니다!
직접 가지러 오셔야 합니다^&^","
        전북 전주시 덕진구 혁신동
      ","
        1,000원
      "
삼성 겔럭시 노트20 폰케이스,"겔럭시노트 20
폰케이스 입니다.
검정색 범퍼 1개
빨간색 지갑형 1개

각 5천원 입니다.
둘다 사용하지 않은거에요.
함께하면 8천원 입니다.","
        경남 창원시 성산구 반림동
      ","
        5,000원
      "
갤럭시 노트 20 상태 좋아요!,"사용감은 조금 있으나 상태는 a급이라 봅니다
주로 사무용으로 업무보는데 사용해서 깨끗합니다.
3사통신사 모두 사용가능합니다
저렴하게 판매합니다. 하자 없습니다
편하게 연락주세요 감사합니다!","
        경기도 용인시 기흥구 신갈동
      ","
        285,500원
      "
갤럭시노트20 울트라 액정보호필름 미개봉 팔아요~,"❤️ 갤럭시노트 20 울트라 액정보호필름 미개봉 팔아요(핸드폰아님 보호필름만 팔아요)
❤️ 3개 일괄 팔아요~
❤️ 네고나 환불 불가합니다.
❤️ 뚜벅이라 직접 오셔야 합니다.
❤️ 하나는 클리어, 두개는 지문방지용입니다!","
        강원도 원주시 반곡관설동
      ","
        18,000원
      "
갤럭시노트20울트라 S급,"갤럭시노트20울트라 판매합니다
티몬에서 리퍼제품을 구입해서 사용한 것입니다. 서브폰으로 사용했고 리퍼제품을 구매한 것이기 때문에 사용감이 거의 없습니다

사진상으로는 스크린과 카메라 보호를 위해 강화유리필름이 붙어있습니다

- 휴대폰 본체 찍힘 아예 없음❌️
- 휴대폰 본체(스크린포함) 스크레치 없음❌️
- 모든 기능 정상작동⭕️
- 번인 없음 ❌️
- 케이스도 하나 드립니다
직거래만합니다.  ","
        서울 송파구 장지동
      ","
        395,000원
      "
갤럭시 S20 지갑 케이스,미사용 새제품입니다.,"
        충북 청주시 흥덕구 송절동
      ","
        9,000원
      "
갤럭시 노트20 맥세이프 실리콘 케이스,"갤럭시 노트20 맥세이프 실리콘 케이스
새것입니다. ","
        충북 청주시 청원구 우암동
      ","
        5,000원
      "
갤럭시S20 울트라 블랙,"갤럭시 S20 울트라256기가
당근합니다.
깨끗하게 잘 사용했습니다.
앞 액정 미세하게 흡집있고
뒤면 카메라 액정도 살알짝 흡집있습니다.
사용하는데는 이상없어요
사진도 잘 나옵니다.
010 4522 2110 
당근이 무음이라서 전화나 문자 주세요 
답변이 늦을수도 있으니 
문자나 전화주세요
네고없으니 구매하실분만..
광나루역2번 출구 쪽
시간 및 가까운곳은  갔다드려요~^^","
        서울 광진구 광장동
      ","
        210,000원
      "
갤럭시노트20울트라지갑케이스,잘못사서 바로 올립니다,"
        서울 은평구 갈현제2동
      ","
        8,000원
      "
핸드폰 갤럭시 노트20 브론즈,"갤노트20 브론즈입니다.
상태 양호하며 배터리 아주 양호합니다.
번인 없고 잔상 없습니다.
최초 KT향이며 정상해지 상태 통신3사 및 알뜰폰 아무거나 USIM 끼우고 쓰시기만 하면 됩니다.","
        경기도 고양시 일산동구 정발산동
      ","
        250,000원
      "
갤럭시S20FE 깔끔 무잔상 라벤더,"외관 진짜 깨끗해요 액정 기스 잔상 없어요!!! 
기능 다 작동 잘되고 문제 없습니다 
깨끗 해서 실사용하기 좋고 게임용 매크로용 배달용으로 추천드려요 ","
        서울 동작구 신대방제1동
      ","
        185,000원
      "
갤럭시 s20 5g 케이스 줄,박스만 뜯어봄,"
        충남 천안시 서북구 두정동
      ","
        1,000원
      "
갤럭시노트20울트라 지난주 액정 배터리수리,"지난주 액정+배터리 수리해서 상태 S급 갤럭시노트20 울트라 판매합니다 구매하시면 수리영수증 보여드립니다

펜 뒷쪽, 카메라쪽,카메라테두리 살짝 흠집 외 나머지 깨끗합니다(사진확인,사진찍는데 아무이상없음)
케이스함께드립니다
폰 본품만 있습니다
","
        서울 서초구 양재동
      ","
        420,000원
      "
갤럭시S20 스트랩 케이스 새상품,"사진에서 스트랩 색상 고르시면 됩니다.

구매약속후 연락없는 분들은
제발 연락주지 마세요!!

우편함거래 선호 합니다.

택배거래시 3,000원 추가이며, 반값택배
불가하며, 중고거래 특성상 교환,환불 불가합니다.
감사합니다.","
        서울 강북구 수유동
      ","
        7,000원
      "
갤럭시 s20 케이스4개,"주황색은 몇번착용했고
새제품/초록색2개는 손잡이 있어서 좋아요.
세제품/나머지는 거울이에요","
        서울 서초구 서초2동
      ","
        3,000원
      "
갤럭시 S20FE 판매합니다,갤럭시 s20fe 판매합니다,"
        경남 양산시 남부동
      ","
        150,000원
      "
갤럭시 노트20 256기가 무잔상 정상해지 공기계~^^,"잔상 번인 없는 상태 ^,,^
사무실에 여러대 있던거 처분해요 ^^

깨끗깔끔 23만
생활감(기스 및 찍힘) 있는 정도 22만

배터리는 전부다 좋음 
액정 잔상 번인 없는 깔끔한 상태 

색상별로 5대씩 있어서 문의 주세요 ^__^","
        서울 서초구 서초동
      ","
        230,000원
      "
갤럭시 S20FE 네이비,"통신사 SK
최초개통일 22년6월

외관깨끈하구요 액정에잔상있습니다
필름부착 젤리케이스 드려요^^","
        부산 남구 대연동
      ","
        145,000원
      "
겔럭시s20 케이스 무나 합니다,"겔s20 무나 합니다. 먼저 오신분께 드립니다
사용안한 새제품 입니다","
        울산 남구 신정3동
      ","
        나눔🧡
      "
갤럭시s20 화이트 128 팝니다,"현재 제 기준 A급 리퍼된 상품 구매후 약 3개월 사용 후
3개월 보관 
액정보호필름 재부착 권고, 충전단자 신품 교체 완료(4만원)

에누리없습니다. 잔상없습니다. 안팔리면 세컨폰으로 쓸 예정입니다.

거래 김정문화회관, 라메르호텔","
        제주 서귀포시 대륜동
      ","
        220,000원
      "
갤럭시S20 스마트 LED 뷰커버 정품케이스[블랙][SM-G981N전용],"미개봉 새제품
삼성정품케이스 s20

아래링크 제품과 동일한제품입니다

http://cr.shopping.naver.com/adcr.nhn?x=u8hh%2BmeujnL91LOFCLKUTv%2F%2F%2Fw%3D%3DsYkJE%2BgQIAUNcLTJPVN7LVhaJ4527jM%2B0g4aSl7AgYkU4VAA7NznLfGWd7kBaQAl0L9UC2BLO3JlenmA35dZUs8KdlAuo4CRofAy%2FiHp8jqv8RtWXQ%2B4yWv%2FzzZujOpojdCen%2Fv5BXd53SwQ3S8Zcr%2Bex5TW%2B%2Fa1W2TaOqI%2Br5dfqtVIk016qpZtF%2BMyGVIS349gWwo4YAEWGPlnOMWQUB4qPKnSzTV71gbnTAjWaxQ%2BISJBU%2B3c%2BwjEgu0Wzcs2jMCV8OzlOc2ANbBGyL6RuhQctHbMJd%2F7jDebwgriJb6kYlW0%2Fj4cExw25wRRAus%2BVPZ4V5aw%2BBFPrOgkc0g%2BERepTXMrVsti%2B1bwgyf49urI62wxOMKfqt2dgfZCEgPEGKTKILiQOs5mxDgzzIHUSD6sJF1TG8DXvuOXRWh2aiSEDieBYvAPV46rSxR8KTlq%2FMlcOMFVkLynCw0iKtZ8sTBB1FRIccfun2gZYOrMA6jjHp38RF7VX56JVs3tiUsrtvkEZ2eiJarykbqZUE88pHoVr3y3kceXfpaQhlzSPjS7S6d%2FztjhGIfq%2BXo66G4WtVgaAYlz%2FkB9XhZTR5x8r0vmdOtSkU%2B9dVHGGZRn2%2BBos5SO3HYzQmDTNrjqeqkvlNuy%2FW0cJWiwvsSrAkFoNJj10%2FPEC6gNP%2B10lyCssOZp%2BDa9Wptod36IsLd0OTPTNAIY59%2FGBnLu9%2Fa0e9x6y4wxiGLcSthHbEVOKXcvadv0hU%2FxUai1y6ySxgCUnMoiRzr0LUTF5AtKOY9dPCx4%2BzvuvY2GJRbt16naMvlvwzJwKeCMFRcepAH9yJQZIPRmZ&nvMid=37105425927&catId=50004594","
        경북 포항시 북구 상원동
      ","
        15,000원
      "
갤럭시 S20 5G 128GB 클라우드 블루 정상해지 공기계,"SKT 정상해지 공기계 알뜰폰 선택약정 가능
128GB mirco sd 추가 가능
최초개통일 20년 7월 20일

22년 4월 4일 25만 8천원 주고 
액정 배터리 교체했습니다
인증 가능합니다

상태는 뒷면, 테두리 생활기스정도만 있고
찍힘, 액정 기스 없습니다
액정에 기스같이 보이는건 필름입니다
필름 떼면 깨끗하구요
기능 이상 없고 번인 없습니다

구성품은 핸드폰 단품입니다

중앙역 근처 직거래 가능합니다","
        경기도 안산시 단원구 고잔동
      ","
        220,000원
      "
갤럭시 노트 20 울트라 폰 케이스 팝니다,"갤럭시노트 20 울트라
폰 케이스 팝니다

새것도 있고 사용감 있는건 덤으로 드리기도 합니다.
궁금하신건 채팅 주세요.","
        충남 천안시 동남구 신부동
      ","
        8,000원
      "
갤럭시 s20+ 액정보호필름,필요하신분은 챗주세요,"
        강원도 속초시 조양동
      ","
        5,000원
      "
갤럭시 노트20 울트라 케이스 팝니다,한번도 사용하지 않았으며 인기있는 케이스이고 깨끗합니다.,"
        서울 광진구 자양제3동
      ","
        11,000원
      "
겔럭시 노트20 5G,"겔럭시 노트20 5G 상태 아주 좋습니다.
잔기스및 깨짐 없고 A급입니다.
울트라 교체로 내놓습니다.필요하신분 연락주세요.
사진에 보이는 케이스 모두 드립니다.
충전기 새것도 드립니다.
핸드폰 박스도 그대로 있습니다.","
        경기도 안산시 단원구 와동
      ","
        270,000원
      "
갤럭시노트20울트라 카드폰케이스,"미사용제품입니다 카드4장 수납형입니다
교환 환불은 안되요","
        경기도 동두천시 지행동
      ","
        5,000원
      "
갤럭시 노트 20 울트라 (화면 하단 이상),"노트 20 울트라 입니다

화면 하단에 액정이 잘 나오지 않고, 타자칠 때 
ㅅ,ㅛ 가 겹쳐서 눌립니다.
보호필름은 사용 안 했지만, 케이스는 사용해서 뒷판은 깔끔합니다.
네고 가능하니 연락주세요","
        충남 아산시 온천동
      ","
        190,000원
      "
갤럭시 s20 카드지갑 케이스 새제품,"갤럭시 s20 카드지갑 케이스 일괄 10000원에 판매합니다!
모두 개봉만 해본 새제품이고요 기종을 잘못시켜 일괄로 싸게 판매합니다~!!!
둘 다 재질 좋고 튼튼한거같습니다 고급져요
직거래는 불가하고 반택이나 편택으로 보내드려요
즉입시 약간의 에눌 가능합니다~!","
        서울 노원구 상계5동
      ","
        10,000원
      "
제로스킨 시그니처6 케이스(갤럭시노트20 울트라용),"갤럭시 노트20 울트라용 제로스킨 시그니처6 투명케이스입니다.
구매하러 오셔야하고 네고는 안됩니다","
        전북 전주시 덕진구 송천동2가
      ","
        10,000원
      "
신지모루 갤럭시 s20 맥세이프 케이스,"신지모루 갤럭시 아이폰 맥세이프 M 에어로핏 베이직 1mm 슬림 휴대폰 케이스 입니다.

모델명을 잘못 주문했어요ㅜㅜ

새상품입니다.","
        전북 전주시 완산구 효자4동
      ","
        10,000원
      "
갤럭시 S20울트라 케이스,"기종을 잘못 선택해서 1.5->0.4 으로 팝니다ㅠㅠ
새상품 입니다","
        경기도 화성시 봉담읍
      ","
        4,000원
      "
미개봉) 갤럭시S20+ 카카오프렌즈 정품 담다글라이드케이스,".
S20+케이스입니다.
(S20, S20울트라 아닙니다.)

카카오프렌즈정품으로
카드수납 가능합니다.

개당 가격입니다.

.
.
","
        광주 북구 신용동
      ","
        5,000원
      "
갤럭시 S20울트라 다이어리 케이스,"모델명 SM-G988
사가정역 2번출구 직거래
오후1시~오후8시 사이 거래가능","
        서울 중랑구 면목동
      ","
        5,000원
      "
갤럭시 S20플러스 쉴드마스터 새상품,새상품입니다.,"
        서울 노원구 상계1동
      ","
        5,000원
      "
새제품..갤럭시S20 다이어리케이스,"S20 케이스

블랙,와인,레드 있고
개당 가격입니다.

미사용새제품입니다.

레드색상은
지금 확인해보니
미세한 검정얼룩이 보이네요.
확인바랍니다.

","
        광주 북구 신용동
      ","
        5,000원
      "
갤럭시노트20 울트라 A+급 케이스3개,갤럭시 노트 20울트라입니다. 어제 날짜로 액정 및 배터리 교체완료했어요. S펜도 정품으로 새것으로 구입했어요. 메인보드 정품 교체한 이력도 있어요. 비닐도 뜯지 않은 액정 및 테두리등 상태는 아주 좋답니다. 네고에 관한 답변 은 일절 안합니다~^^현장에서 확인후 거래 가능하시며 시간 조율 후 장소 협의 가능합니다. 괜한 중고품 구매 마시고 확실히 수리된 폰구입이 좋을듯 합니다~^^,"
        경남 거창군 거창읍
      ","
        480,000원
      "
갤럭시 s20 플러스 미사용 슬림 케이스 팝니다.,갤럭시 s20 플러스 미사용 슬림 케이스 팝니다.,"
        경기도 시흥시 조남동
      ","
        2,000원
      "
갤럭시 노트20 울트라 강화유리 필름 2매 미개봉,"갤럭시 노트20 울트라 강화유리필름 2매

미개봉 새상품 입니다.

총 5개 있습니다~

복산동 홈플러스 앞에서 거래 원합니다.","
        울산 중구 복산동
      ","
        4,000원
      "
갤럭시 노트20 울트라 오하이 지문방지 필름 3매 미개봉,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 필름 + 부착 가이드툴

미개봉 새상품 입니다.

총 2개 있습니다.

복산동 홈플러스 앞에서 거래 원합니다.","
        울산 중구 복산동
      ","
        5,000원
      "
제로스킨 시그니처7 투명케이스(갤럭시노트20 울트라용),"갤럭시 노트20 울트라용 제로스킨 시그니처7 투명케이스입니다.
구매하러 오셔야하고 네고는 안됩니다","
        전북 전주시 덕진구 송천동2가
      ","
        13,000원
      "
갤럭시노트20 투명 스마트폰 케이스 + 줄,"새제품입니다 
망원정 부근입니다","
        서울 마포구 합정동
      ","
        3,000원
      "
갤럭시위치 20mm 매쉬 스트랩,연락주세요,"
        서울 강서구 공항동
      ","
        5,000원
      "
🤍갤럭시 S20FE 케이스 무료나눔🤍,"🤍금학동(시내) KT 비티에스 대리점🤍 
방문하셔서 매장 등록 해주시고 케이스,필름 받아가세요 (구) 에뛰드 사거리에 위치해있습니다📱","
        강원도 강릉시 금학동
      ","
        나눔🧡
      "
미개봉_갤럭시s20 실리콘케이스,"미개봉 상품이고 주문 실수해서 판매해요

*가격 내림 없어요
*환불,반품,네고 불가","
        경북 구미시 진평동
      ","
        8,000원
      "
KT갤럭시 S20+ 256G팔아요,24.04월경 휘경서비스센터에서 외부.내부디스플레이.배터리.액정까지 모두 새것으로 교체한 S20+팔아요 케이스가 없어서 일단 다 다른것 안에 보관중에 있습니다.,"
        서울 성북구 안암동5가
      ","
        340,000원
      "
슈피겐 - 갤럭시노트20 울트라 필름 1개,"정신없이 구매하고 
하나 사용해보고 잘못구매한거 알아채고
보관하던 중 이제야 내다팝니다 

필름 1개 입니다

구성은 2페이지 



⚠️ 예민한분 사절 
❌ 교환반품불가 
❗️비매너 차단
<직접>가지러오셔야합니다 

💰 거래는 <당근페이> or 현금
❌️ 계좌번호 알려드리고 연락안되는 분들이
너무 많아서 안 알려드립니다 😶


","
        경남 창원시 마산합포구 현동
      ","
        3,000원
      "
갤럭시 s20 fe.+ 기본삽니다,구매해요!!상태랑사진주세요,"
        대구 북구 복현동
      ","
        150,000원
      "
잠수함 방수 케이스(갤럭시S20플러스),"잠수함 방수 케이스
갤럭시S20플러스에요
1번 썼는데 폰을 바꾸게되서
더이상 필요없어서 당근해요
테스트 해봤고 전혀 문제 없어요
","
        경기도 광주시 탄벌동
      ","
        7,000원
      "
갤럭시노트20 지문방지 저반사 무광택 액정보호 필름 3매,"갤럭시노트20 지문방지 
저반사 무광택 액정보호 필름 3매입니다.
미사용 새제품입니다.
상세사이즈 이미지에 있어요.
직거래 반값택배 모두가능합니다.
반값택배비 포함 가격입니다.
상세정보 확인하시라고 
온라인 상세페이지 같이올려드립니다.

https://link.coupang.com/a/bCxFLe","
        경기도 광주시 송정동
      ","
        7,000원
      "
갤럭시노트20 지문방지 저반사 무광택 액정보호 필름 3매,"갤럭시노트20 지문방지 
저반사 무광택 액정보호 필름 3매입니다.
미사용 새제품입니다.
상세사이즈 이미지에 있어요.
직거래 반값택배 모두가능합니다.
반값택배비 포함 가격입니다.
상세정보 확인하시라고 
온라인 상세페이지 같이올려드립니다.

https://link.coupang.com/a/bCxFLe","
        서울 강동구 성내동
      ","
        7,000원
      "
갤럭시 s20 플러스 미사용 슬림 케이스 팝니다.,갤럭시 s20 플러스 미사용 슬림 케이스 팝니다.,"
        경기도 군포시 산본2동
      ","
        2,000원
      "
겔럭시20노트 팔아요,"겔럭시s20노트 LGU+정상해지 
딸아이가 사용해서 액정 깨졌어요.
펜없습니다 약간 생활기스 있네요
사진 보시는데로 입니다.","
        전남 여수시 선원동
      ","
        130,000원
      "
부기우기 갤럭시 노트 20 울트라 핸드폰 케이스,"중고 특성상 먼지가 있을 수 있습니다.😢

합배송가능

우편 500~(상품비 만저 받고 배송 후 우편비 받는 형식으로 진행합니다◡̈)
등기 2300~
준등기 1500~
익일특급등기 2800~
GS반값택배 (수도권) 1800~ 
                       (타권) 2600~     
                       (제주) 5800~

GS택배 2600~
우체국택배 3500~","
        경기도 시흥시 정왕2동
      ","
        10,000원
      "
갤럭시 노트20울트라 방수케이스,"갤럭시 노트20 울트라 방수케이스입니다.

한번 사용하고 폰 바꿔서 판매해요.

수영장에서 썼는데 완벽 방수되고 젖은 손으로도 터치 잘 돼서 폰 작동도 잘됐어요.

스트랩도 있어 편리합니다.","
        대구 달서구 월성1동
      ","
        9,000원
      "
갤럭시 s20 깨끗한 하늘색 128기가,"화면 필름 항상붙인 상태로썻어요
기스나잔상 없구 깨끗해요~
사용하던거라 예민하신분 피해주세요
정상해지 공기계입니다~","
        서울 동작구 신대방동
      ","
        230,000원
      "
[미개봉] 아이몰 갤럭시 s20 액정보호필름 5매,"아이몰 갤럭시 s20 액정보호필름 5매입니다. 

오늘 택배 받았는데 모델명을 잘못 선택했어요ㅠㅠ
뜯어보지 않고 바로 판매합니다. 

구매 원하시는분만 연락주세요. 
비대면 거래하겠습니다~!","
        경기도 성남시 분당구 금곡동
      ","
        2,000원
      "
갤럭시 워치 20mm 스트랩 밴드,미사용 제품 입니다.,"
        제주 제주시 연동
      ","
        10,000원
      "
갤럭시 노트20 미스틱블루,"무잔상 찍힘2곳외 외관 깨끗한편 이에요
256gb 모든유심.모든 통신사 사용가능 
문의 채팅주세요","
        인천 부평구 갈산2동
      ","
        255,000원
      "
갤럭시 워치 20mm 스트랩 라지,"사이즈 미스로 판매

라지 155mm ","
        경기도 용인시 기흥구 지곡동
      ","
        3,000원
      "
삼성 갤럭시 S20 다이어리 케이스,"고객 등록하시고 무료로 가져가세요.

SK,KT,알뜰폰만 가능
(LG유플러스 제외)

위치 : 여서동 써브웨이 건너편 LG유플러스 여서동 중앙점","
        전남 여수시 여서동
      ","
        나눔🧡
      "
갤럭시 노트20케이스 배송비 포함3800,"GS반택으로 합니다~!
배송비 1800원 포함 3800원 입니다!
사용감 없습니다~!
사용은 4일 정도 하다 다른 케이스 한테 반해 중고 올려요~!
실제로 보면 투명해요♡
연락 주세요!!


","
        강원도 원주시 태장동
      ","
        2,800원
      "
갤럭시S20 케이스,"핸드폰 범퍼 케이스 입니다
기종은 갤럭시 S20이구요
총 10개 입니다
10개에 5000원 입니다
필요하신분 연락주세요~~^^
(한개는개봉이 되어 있어요ㅠㅠ)
(한개씩도 됩니다 개당 500원 이예요)","
        대구 달성군 다사읍
      ","
        5,000원
      "
겔럭시노트20 울트라케이스팝니다,한번도 사용안한 새제품입니다,"
        경남 김해시 장유1동
      ","
        10,000원
      "
갤럭시 s20+ 5g 256gb 클라우드 블루 팝니다,"갤럭시 s20+ 5g 256gb 클라우드 블루

최초 통신사 skt, 정상 해지

화면 깨짐X 잔상X
카메라, 진동, 음량 등 폰 기능 잘 작동합니다

아래 충전단자 근처부분만 살짝 긁힘있고 나머지는 상태 좋아요 (필름 크기 작은 거 부착돼있는데 필름만 더러움)

휴대폰 단품이고 공장 초기화 했습니다
네고, 환불 안됩니다","
        울산 남구 수암동
      ","
        210,000원
      "
갤럭시 노트 20,"기기는 갤럭시 노트 20 이며
상태는 말끔  !
정상 해지되어 선택약정 등 3사모두 사용가능

구매하시는 분께는 필름 케이스 새 거 드릴게요 !","
        광주 광산구 월곡2동
      ","
        360,000원
      "
갤럭시20울트라,"256g
플립4 교환가능","
        부산 해운대구 반송동
      ","
        300,000원
      "
겔럭시S20 락해재해주실분,"구글암호,비번등. 잊어버려서 구글락을 해재해주실분을 찾읍니다,","
        인천 계양구 계산동
      ","
        20,000원
      "
갤럭시 노트20  액정보호필름,"새거입니다 
폰바꿔서 팔아요 ","
        서울 강남구 삼성동
      ","
        3,000원
      "
갤럭시 노트 20 256기가 레드,"화면 빨간색 자국 
번인현상이 있어서

저렴하게 판매해봅니다!","
        경기도 수원시 팔달구 고등동
      ","
        140,000원
      "
갤럭시20플러스 케이스.필름,"갤럭시 20플러스 투명케이스와 필름이에요

5월31일 까지만 거래합니다
그 이후는 삭제요

중고품이다보니 사용감 있어요 예민하신분 패스요
반품.교환.환불 불가요

직거래 또는 문고리거래 원해요

채팅 순 아닌 입금순 거래해요
노쇼 방지위해 선입금 후 상세주소 드려요","
        인천 남동구 구월동
      ","
        5,000원
      "
갤럭시노트20 미스틱브론즈 256g 액정 및 뒷판갈이한 S급 판매합니다,"갤럭시노트20 미스틱브론즈입니다 서브폰으로 사용해 사용감이 많지않았고 4월27일날 삼성서비스센터가서 액정 및 뒷판 올 수리했습니다 그 후로 거의 사용치않았습니다
상태는 S급입니다 잔상 당연히 없고 배터리도 새거입니다 
구성폼은 사진에 올라온대로 다 드립니다
최초 통신사 KT입니다 
","
        경기도 화성시 능동
      ","
        350,000원
      "
갤럭시 노트20울트라 핸드폰,010-2926-7717,"
        경기도 시흥시 정왕1동
      ","
        380,000원
      "
갤럭시 노트 20 sm-n981n 팝니다.,"중고인점 감안해 주세요.
외부스크레치. 스크린스크레치 없습니다.
통신사는 kt 입니다.
화면 잔상 있습니다.","
        경남 함안군 산인면
      ","
        200,000원
      "
갤럭시 20울트라 256 화이트 판매합니다,"사진으로 보기에도 잔기스 없어요 
아빠가 쓰던거라 전화랑 카톡 카메라기능만 사용하셨어요 
뒤에 카메라에 필름 부착해서 사용했고 
앞 필름은 쓰는덴 문제 없지만 깔끔하게 쓰실거면 교체 하셔서 사용하시면 됩니다 
케이스는 제가 예전에 쓰던걸로 임시로 껴서 드릴게욤","
        울산 남구 신정1동
      ","
        315,000원
      "
겔럭시 s20 fe 베터리 새거 팜니다,"겔럭시 s20 fe 베터리 새거 팜니다
알리에서 구매했고 기본 용량보다 더 큼니다","
        광주 북구 일곡동
      ","
        10,000원
      "
갤럭시 s20 플러스 256,"휴대폰 바꿔서 기존 폰 판매해요
애지중지하면서 사용했는데도 왼쪽 상단 모서리에 기스가 있네요 
화면 기스 전혀 없어요
판매한다고 배터리 단자도 바꿨어요 

* 정품케이스 별도 3만원 
(삼성 정품 스마트 LED 뷰 커버케이스)
케이스 사용한지 이제 3개월 밖에 안됐어요 
","
        강원도 고성군 간성읍
      ","
        280,000원
      "
갤럭시 s20+ 잠수함케이스,"사용은 해봤어서 물은 안들어갑니다.
급처분 합니다.","
        경기도 수원시 팔달구 인계동
      ","
        15,000원
      "
